id,raw
R37MJ4EEYYVITL,"I bought this stove kit obviously for a barrel stove.It is very easy to put together.However, I do NOT like the flue on the top.The stove pipe goes into the flue and does not sit very tight due to two reasons.1 and 2.The stove pipe does not go very far into the flue because the pipe hits into the damper.IMHO this is a design flaw.The other companies stove kit connects on the outside and is much sturdier.I was able to simply buy a 6"" extension piece that has a hose clamp on the outside - this piece is used to connect to stove pipe pieces with crimped ends.It fit very snug over the flue and has worked great.I haven't had a problem with this kit not being ""air tight"".You can buy stove door gasket rope or something similar that will make this ""air tight"" but I haven't had a problem.I also did not like the design of the door handle.The handle is fine but the connection is bad.It easily gets loose over time and can fall out or not shut the door tightly - causing a possible fire hazard.I simply added a longer bolt with a lock tight nut.Works good now.Also, when making the barrel stove, be sure to keep the large bung hole on the bottom and use it as a vent for air to get to the bottom of the fire.The slide vent just doesn't work well when you first start the fire - it works fine once the fire gets going.With a little ingenuity you can figure out a way to use the bottom bung hole for air intake.It REALLY gets the fire going that way.I went to a box store and bought 3"" pipe (threads were the same), then a 2"" pipe connector and made a swing door.Cost less than $5.So, with a few minor adjustments this kit works well.I would probably advise getting it at a local box store for a cheaper price when they go on sale.Barrel stove gets HOT and easily heats my 800 sqft garage.I would recommend it for sure for cheap heat."
RH453C6FV4QIP,"This came quickly and works great, we needed to fix my in laws pellet stove and this product did the job at a cheaper price than ordering it from US Stove."
R1KJKAZL7UI88Y,"This was the exact product to replace the blower that came with the stove when I bought it.The original was so noisy we hardly ever used it.This one is ""whisper quiet"" as it says in the description, I wish we would have bought this years ago.UPDATE: Only lasted about 2 years before started getting just as noisy as the original.Changed rating from 5 to 3, and probably won't replace the one that is on there."
R19A4ZJ5DH362K,Dave DionI installed the blower. Its was simple to do.Blower is working fine.It was cheeper to by the blower from Amazon.Cheeper and original parts is always a good thing.
R2DTLW8E3A858A,Decent price--Fast delivery-works like it should--what more can a person be expected to say about a product--that's all I have to say
R1O4SS5M6BTMIN,"this igniter was worth the money, it was easy to install and well worth the cost. I would recommend it to anyone needing one."
R2GTN22CSZDO72,U S stove door gaskets worked out just fine. Did every thing that I expected of it and more lots more.
R3ETH4J6NW0HK6,Very good price for this but would have preferred a 4 and 3 fingered one. Overall though does the job
RMIVM9VC5RG1E,Part was exact match. Overnighted to get stove back up and going. Ordered at 4:30 pm had installed by 3 pm the next day.
R1ADKVJ2DJBI8J,The quality of construction material is excellent. Unfortunately the universal fit comes nowhere close to fitting around the blower motor on my wood furnace. If this was returnable I would gladly buy another more appropriately sized one.
R24SRAQITFPEWM,"I had two tines fall off the original part and lived with it because of the price of a replacement from the company.I found the replacement on Amazon for one quarter the price.The price seemed reasonable, so I bought it.Found it to be well made with good looking welds.It has been in constant use for over 2 months with no problems.It seemed to be a fraction longer than the original and it was hard to install, but I always had problems with the original, putting it back in after a cleaning.Save som good money on this deal!"
R19KYKG1DIKLP9,"I bought two 5500M stoves for two houses. Within 18 months, they both have had the ignitor and PC boards replaced multiple times. Also, when the Pellet bin gets low, smoke from the pellet chamber fills the bin. Eventually the whole house gets filled with smoke. US Stove's support team has been disappointing.I feel ripped-off."
R2TMNU5ZV4HACP,Tractor Supply Company has the same make and model for $899... Please do you research people when buying a pellet stove or anything else... It makes me so upset when I see other venders selling something for 2 and 3 times the price... We as Americans need to stand up for what is right and get what we are due...Gas Station owners get in trouble for price gouging and so should these type of people.
